艦船ID,艦名,アイテムID,アイテム名,装備ID,装備名,入手日時,海域,海域,セル,難易度,ボス,敵編成,ランク,司令部Lv
6,長月,-1,(なし),-1,(なし),2015/10/31 19:00:30,1,1,2,なし,-,1621895686,S,106
36,雷,-1,(なし),-1,(なし),2015/10/31 19:03:48,1,1,1,なし,-,765869543,S,106
2,如月,-1,(なし),-1,(なし),2015/10/31 19:05:12,1,1,3,なし,ボス,3358606770,A,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 19:07:44,1,1,1,なし,-,2858448999,S,106
40,若葉,-1,(なし),-1,(なし),2015/10/31 19:09:30,1,1,3,なし,ボス,3999721805,A,106
29,文月,-1,(なし),-1,(なし),2015/10/31 19:11:24,1,1,1,なし,-,1150476873,S,106
30,菊月,-1,(なし),-1,(なし),2015/10/31 19:12:29,1,1,2,なし,-,1621895686,S,106
32,初雪,-1,(なし),-1,(なし),2015/10/31 19:18:58,1,1,1,なし,-,2858448999,S,106
41,初霜,-1,(なし),-1,(なし),2015/10/31 19:22:10,1,1,2,なし,-,31714926,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 19:23:14,1,1,1,なし,-,765869543,S,106
46,五月雨,-1,(なし),-1,(なし),2015/10/31 19:24:25,1,1,2,なし,-,31714926,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 19:26:38,1,1,1,なし,-,1150476873,S,106
30,菊月,-1,(なし),-1,(なし),2015/10/31 19:28:15,1,1,2,なし,-,31714926,S,106
14,敷波,-1,(なし),-1,(なし),2015/10/31 19:29:41,1,1,1,なし,-,1150476873,S,106
98,荒潮,-1,(なし),-1,(なし),2015/10/31 19:31:18,1,1,2,なし,-,3643447794,S,106
36,雷,-1,(なし),-1,(なし),2015/10/31 19:36:08,2,2,1,なし,-,3331787166,A,106
52,龍田,-1,(なし),-1,(なし),2015/10/31 19:38:28,2,2,4,なし,-,1891947322,A,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 19:42:12,2,3,1,なし,-,3775494377,A,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 19:43:42,2,3,10,なし,-,1274446900,A,106
11,深雪,-1,(なし),-1,(なし),2015/10/31 19:47:34,2,3,5,なし,-,4242584104,A,106
101,木曾,-1,(なし),-1,(なし),2015/10/31 19:48:55,2,3,10,なし,-,1274446900,A,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 19:53:05,2,3,5,なし,-,283716643,A,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 19:56:27,2,3,10,なし,-,3378188854,B,106
49,霞,-1,(なし),-1,(なし),2015/10/31 19:58:27,2,3,1,なし,-,1449442088,A,106
45,夕立,-1,(なし),-1,(なし),2015/10/31 20:00:18,2,3,10,なし,-,3378188854,B,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 20:17:17,2,3,1,なし,-,2647581887,A,106
18,不知火,-1,(なし),-1,(なし),2015/10/31 20:23:32,2,3,3,なし,-,265411232,A,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 20:24:57,2,3,9,なし,-,124952316,A,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 21:11:06,2,3,1,なし,-,2647581887,A,106
28,皐月,-1,(なし),-1,(なし),2015/10/31 21:11:59,2,3,3,なし,-,1568084535,B,106
1,睦月,-1,(なし),-1,(なし),2015/10/31 21:19:06,1,1,1,なし,-,2858448999,S,106
34,暁,-1,(なし),-1,(なし),2015/10/31 21:27:47,1,1,1,なし,-,1150476873,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 21:31:36,1,1,2,なし,-,3643447794,S,106
14,敷波,-1,(なし),-1,(なし),2015/10/31 21:32:23,1,1,1,なし,-,765869543,S,106
33,叢雲,-1,(なし),-1,(なし),2015/10/31 21:59:35,1,1,3,なし,ボス,1404240034,A,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 22:03:32,1,1,1,なし,-,1150476873,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 22:04:27,1,1,2,なし,-,1621895686,S,106
29,文月,-1,(なし),-1,(なし),2015/10/31 22:06:11,1,1,1,なし,-,1150476873,S,106
45,夕立,-1,(なし),-1,(なし),2015/10/31 22:07:26,1,1,2,なし,-,31714926,S,106
34,暁,-1,(なし),-1,(なし),2015/10/31 22:15:09,1,1,1,なし,-,1150476873,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 22:23:30,1,1,3,なし,ボス,3358606770,C,106
93,朧,-1,(なし),-1,(なし),2015/10/31 22:24:40,1,1,1,なし,-,765869543,S,106
10,白雪,-1,(なし),-1,(なし),2015/10/31 22:26:12,1,1,2,なし,-,31714926,S,106
37,電,-1,(なし),-1,(なし),2015/10/31 22:27:16,1,1,1,なし,-,2858448999,S,106
12,磯波,-1,(なし),-1,(なし),2015/10/31 22:43:24,1,1,2,なし,-,31714926,S,106
97,満潮,-1,(なし),-1,(なし),2015/10/31 22:45:00,1,1,1,なし,-,765869543,S,106
32,初雪,-1,(なし),-1,(なし),2015/10/31 22:54:20,1,1,2,なし,-,1621895686,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 22:56:11,1,1,1,なし,-,1150476873,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 22:57:18,1,1,2,なし,-,31714926,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 22:59:09,1,1,1,なし,-,2858448999,S,106
40,若葉,-1,(なし),-1,(なし),2015/10/31 23:04:10,1,1,2,なし,-,1621895686,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 23:14:05,1,1,1,なし,-,765869543,S,106
14,敷波,-1,(なし),-1,(なし),2015/10/31 23:14:55,1,1,2,なし,-,3643447794,S,106
34,暁,-1,(なし),-1,(なし),2015/10/31 23:39:02,1,1,1,なし,-,765869543,S,106
11,深雪,-1,(なし),-1,(なし),2015/10/31 23:40:19,1,1,2,なし,-,31714926,S,106
-1,(なし),-1,(なし),-1,(なし),2015/10/31 23:54:29,1,1,1,なし,-,765869543,S,106
28,皐月,-1,(なし),-1,(なし),2015/10/31 23:55:27,1,1,3,なし,ボス,3999721805,B,106
97,満潮,-1,(なし),-1,(なし),2015/10/31 23:57:18,1,1,1,なし,-,1150476873,S,106
37,電,-1,(なし),-1,(なし),2015/10/31 23:58:45,1,1,2,なし,-,3643447794,S,106
32,初雪,-1,(なし),-1,(なし),2015/11/01 00:01:18,1,1,1,なし,-,765869543,S,106
30,菊月,-1,(なし),-1,(なし),2015/11/01 00:02:28,1,1,2,なし,-,3643447794,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 00:22:39,6,2,2,なし,-,4001280468,S,106
54,川内,-1,(なし),-1,(なし),2015/11/01 00:24:29,6,2,16,なし,-,868775033,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 00:27:02,2,3,5,なし,-,4242584104,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 00:28:04,2,3,10,なし,-,52127808,B,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 00:30:47,1,5,1,なし,-,108009795,S,106
45,夕立,-1,(なし),-1,(なし),2015/11/01 00:31:55,1,5,2,なし,-,2436078450,S,106
23,由良,-1,(なし),-1,(なし),2015/11/01 00:33:22,1,5,4,なし,-,3837386849,S,106
75,飛鷹,-1,(なし),-1,(なし),2015/11/01 00:35:07,1,5,10,なし,ボス,1373742552,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 00:36:43,1,5,1,なし,-,108009795,S,106
96,大潮,-1,(なし),-1,(なし),2015/11/01 00:38:02,1,5,2,なし,-,2436078450,S,106
37,電,-1,(なし),-1,(なし),2015/11/01 00:39:33,1,5,4,なし,-,3837386849,S,106
23,由良,-1,(なし),-1,(なし),2015/11/01 00:41:41,1,5,10,なし,ボス,1373742552,S,106
93,朧,-1,(なし),-1,(なし),2015/11/01 00:44:08,1,5,1,なし,-,108009795,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 00:51:10,1,5,2,なし,-,2436078450,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 00:52:47,1,5,4,なし,-,3837386849,S,106
11,深雪,-1,(なし),-1,(なし),2015/11/01 00:54:41,1,5,10,なし,ボス,1373742552,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 16:43:11,6,2,2,なし,-,4001280468,S,106
10,白雪,-1,(なし),-1,(なし),2015/11/01 16:45:31,6,2,16,なし,-,868775033,S,106
12,磯波,-1,(なし),-1,(なし),2015/11/01 16:48:28,6,2,2,なし,-,1537701256,S,106
55,神通,-1,(なし),-1,(なし),2015/11/01 16:52:36,6,2,16,なし,-,542005128,S,106
23,由良,-1,(なし),-1,(なし),2015/11/01 16:55:25,6,2,2,なし,-,4001280468,S,106
39,子日,-1,(なし),-1,(なし),2015/11/01 16:58:15,6,2,16,なし,-,542005128,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 17:06:12,6,1,3,なし,-,1113780979,S,106
126,伊168,-1,(なし),-1,(なし),2015/11/01 17:07:25,6,1,12,なし,-,1728808324,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 17:09:51,6,1,3,なし,-,4053841869,S,106
98,荒潮,-1,(なし),-1,(なし),2015/11/01 17:20:51,6,2,2,なし,-,1537701256,A,106
32,初雪,-1,(なし),-1,(なし),2015/11/01 17:23:10,6,2,16,なし,-,542005128,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 17:54:11,6,1,3,なし,-,4053841869,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 17:56:01,6,1,12,なし,-,2621485100,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/01 17:57:38,6,1,8,なし,-,3267642278,S,106
85,霧島,-1,(なし),-1,(なし),2015/11/01 18:00:14,6,1,11,なし,ボス,3003298208,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 14:18:13,1,1,1,なし,-,765869543,S,106
9,吹雪,-1,(なし),-1,(なし),2015/11/02 14:19:13,1,1,3,なし,ボス,3358606770,A,106
40,若葉,-1,(なし),-1,(なし),2015/11/02 14:20:36,1,1,1,なし,-,2858448999,S,106
12,磯波,-1,(なし),-1,(なし),2015/11/02 14:21:43,1,1,2,なし,-,3643447794,S,106
39,子日,-1,(なし),-1,(なし),2015/11/02 14:23:25,1,1,1,なし,-,1150476873,S,106
97,満潮,-1,(なし),-1,(なし),2015/11/02 14:24:32,1,1,2,なし,-,31714926,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 14:56:17,1,4,2,なし,-,1564359057,S,106
39,子日,-1,(なし),-1,(なし),2015/11/02 14:57:58,1,4,7,なし,-,652639777,S,106
22,五十鈴,-1,(なし),-1,(なし),2015/11/02 15:00:09,1,4,12,なし,ボス,1204529706,S,106
102,千歳,-1,(なし),-1,(なし),2015/11/02 15:08:17,5,1,2,なし,-,264665362,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 15:13:03,5,1,2,なし,-,1440483839,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 15:14:42,5,1,5,なし,-,3792769515,S,106
75,飛鷹,-1,(なし),-1,(なし),2015/11/02 15:16:02,5,1,12,なし,-,2502946049,S,106
26,扶桑,-1,(なし),-1,(なし),2015/11/02 15:18:32,5,1,9,なし,ボス,4135146024,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 15:26:00,2,5,1,なし,-,3390266320,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 15:27:09,2,5,5,なし,-,3981919712,S,106
86,比叡,-1,(なし),-1,(なし),2015/11/02 15:29:37,2,5,12,なし,ボス,1464885807,S,106
12,磯波,-1,(なし),-1,(なし),2015/11/02 15:33:15,1,1,1,なし,-,765869543,S,106
1,睦月,-1,(なし),-1,(なし),2015/11/02 15:34:16,1,1,2,なし,-,1621895686,S,106
40,若葉,-1,(なし),-1,(なし),2015/11/02 15:35:34,1,1,1,なし,-,2858448999,S,106
14,敷波,-1,(なし),-1,(なし),2015/11/02 15:36:57,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:37:53,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:38:52,1,1,2,なし,-,3643447794,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:40:16,1,1,1,なし,-,2858448999,B,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:41:19,1,1,3,なし,ボス,3999721805,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:42:26,1,1,1,なし,-,2858448999,B,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:43:33,1,1,3,なし,ボス,1404240034,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:44:38,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:46:32,1,1,2,なし,-,31714926,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:48:44,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:51:15,1,1,3,なし,ボス,1404240034,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:52:23,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:54:27,1,1,3,なし,ボス,3358606770,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:55:23,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 15:58:40,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:00:12,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:01:46,1,1,2,なし,-,31714926,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:02:53,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:03:44,1,1,2,なし,-,31714926,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:06:51,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:10:24,1,1,2,なし,-,31714926,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:11:42,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:12:33,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:13:43,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:15:18,1,1,2,なし,-,1621895686,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:16:08,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:16:55,1,1,2,なし,-,1621895686,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:18:14,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:38:45,1,1,3,なし,ボス,3358606770,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:39:41,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:41:13,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:42:02,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:42:54,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:44:30,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:45:22,1,1,2,なし,-,1621895686,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:46:10,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:47:02,1,1,3,なし,ボス,3999721805,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:47:50,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:49:01,1,1,2,なし,-,3643447794,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:50:06,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:50:57,1,1,2,なし,-,1621895686,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:51:44,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:52:43,1,1,3,なし,ボス,1404240034,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:53:33,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:54:46,1,1,2,なし,-,1621895686,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:56:10,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:57:08,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:58:01,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 16:59:06,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:01:52,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:02:58,1,1,3,なし,ボス,3358606770,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:03:45,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:04:32,1,1,2,なし,-,1621895686,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:05:27,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:06:17,1,1,3,なし,ボス,1404240034,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:07:13,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:08:07,1,1,3,なし,ボス,3358606770,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:10:09,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:11:07,1,1,2,なし,-,1621895686,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:12:16,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:13:11,1,1,3,なし,ボス,3358606770,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 17:59:43,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:00:35,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:01:23,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:02:23,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:03:44,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:04:32,1,1,2,なし,-,1621895686,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:05:35,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:06:37,1,1,3,なし,ボス,3358606770,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:07:26,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:08:24,1,1,3,なし,ボス,1404240034,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:10:14,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:11:34,1,1,2,なし,-,31714926,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:12:44,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:13:46,1,1,3,なし,ボス,3999721805,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:14:49,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:16:13,1,1,2,なし,-,31714926,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:17:08,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:18:41,1,1,3,なし,ボス,1404240034,B,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:19:36,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:20:57,1,1,3,なし,ボス,1404240034,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:21:44,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:23:13,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:23:59,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:25:03,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:26:19,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:27:07,1,1,2,なし,-,3643447794,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:30:08,1,1,1,なし,-,2858448999,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:31:02,1,1,3,なし,ボス,3358606770,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:31:56,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:32:55,1,1,2,なし,-,31714926,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:33:58,1,1,1,なし,-,1150476873,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:34:55,1,1,3,なし,ボス,3999721805,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:36:09,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:37:24,1,1,3,なし,ボス,3358606770,A,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:38:13,1,1,1,なし,-,765869543,S,106
-2,(満員),-1,(なし),-1,(なし),2015/11/02 18:39:10,1,1,2,なし,-,1621895686,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 18:46:50,2,2,4,なし,-,572727137,A,106
18,不知火,-1,(なし),-1,(なし),2015/11/02 21:47:11,2,3,5,なし,-,2336176022,S,106
27,山城,-1,(なし),-1,(なし),2015/11/02 22:02:43,2,3,11,なし,ボス,280559734,B,106
55,神通,-1,(なし),-1,(なし),2015/11/02 22:05:03,2,3,1,なし,-,2647581887,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 22:17:36,2,3,3,なし,-,1568084535,S,106
64,足柄,-1,(なし),-1,(なし),2015/11/02 22:19:10,2,3,9,なし,-,124952316,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 22:46:53,2,3,5,なし,-,2336176022,B,106
97,満潮,-1,(なし),-1,(なし),2015/11/02 23:07:44,2,3,11,なし,ボス,280559734,B,106
97,満潮,-1,(なし),-1,(なし),2015/11/02 23:10:17,2,3,5,なし,-,2336176022,S,106
75,飛鷹,-1,(なし),-1,(なし),2015/11/02 23:12:01,2,3,11,なし,ボス,280559734,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/02 23:13:49,2,3,1,なし,-,3775494377,B,106
67,愛宕,-1,(なし),-1,(なし),2015/11/02 23:15:34,2,3,11,なし,ボス,4000387821,A,106
97,満潮,-1,(なし),-1,(なし),2015/11/02 23:33:15,2,3,5,なし,-,4242584104,A,106
66,高雄,-1,(なし),-1,(なし),2015/11/02 23:35:35,2,3,11,なし,ボス,280559734,B,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 14:41:24,3,5,6,なし,-,2461475225,B,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 14:43:17,3,5,7,なし,-,4018871180,A,106
54,川内,-1,(なし),-1,(なし),2015/11/03 14:46:38,3,5,11,なし,ボス,1025715978,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 14:49:50,3,5,6,なし,-,2461475225,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 14:51:27,3,5,7,なし,-,4271654923,B,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 14:54:18,3,5,11,なし,ボス,1025715978,C,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 14:57:47,3,5,6,なし,-,834402742,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 14:59:30,3,5,7,なし,-,4018871180,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 19:21:19,4,2,2,なし,-,511456754,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 19:22:49,4,2,11,なし,-,1038761248,S,106
59,古鷹,-1,(なし),-1,(なし),2015/11/03 19:24:17,4,2,8,なし,-,1780038681,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 19:27:46,4,2,1,なし,-,2535984804,B,106
61,青葉,-1,(なし),-1,(なし),2015/11/03 19:29:14,4,2,11,なし,-,1038761248,S,106
85,霧島,-1,(なし),-1,(なし),2015/11/03 19:31:04,4,2,13,なし,ボス,3217229487,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 19:56:36,2,5,1,なし,-,1207311141,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 19:57:39,2,5,5,なし,-,2647797269,S,106
168,浦風,-1,(なし),-1,(なし),2015/11/03 20:08:58,2,5,12,なし,ボス,1464885807,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 23:15:45,3,5,6,なし,-,2461475225,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 23:17:38,3,5,7,なし,-,4271654923,B,106
71,利根,-1,(なし),-1,(なし),2015/11/03 23:19:57,3,5,11,なし,ボス,1025715978,S,106
-1,(なし),-1,(なし),-1,(なし),2015/11/03 23:24:14,3,5,6,なし,-,834402742,A,106
16,潮,-1,(なし),-1,(なし),2015/11/03 23:27:44,3,5,6,なし,-,834402742,A,106
15,曙,-1,(なし),-1,(なし),2015/11/03 23:30:30,3,5,6,なし,-,834402742,A,106
-1,(なし),-1,(なし),-1,(なし),2015/11/04 18:30:01,3,5,1,なし,-,1060277347,S,106
