日時,燃料,弾薬,鋼材,ボーキ,高速建造材,高速修復材,開発資材,改修資材,司令部Lv,提督Exp
2015/11/11 18:09:46,106491,85140,74737,40778,966,664,902,84,106,3962571
2015/11/11 19:11:09,106463,85240,74767,40778,966,665,902,84,106,3962591
2015/11/11 20:16:20,106407,85440,74827,40778,966,666,902,84,106,3962631
2015/11/11 21:27:19,106769,86338,75792,40928,966,668,902,84,106,3962821
2015/11/11 22:21:24,106741,86438,75821,40928,966,669,902,84,106,3962841
2015/11/11 23:11:51,106713,86538,75851,40928,966,670,902,84,106,3962861
2015/11/12 00:00:58,107068,87008,76718,40928,966,672,902,84,106,3965017
2015/11/12 01:02:32,106681,86686,77165,40933,966,674,902,84,106,3974637
2015/11/12 13:43:05,106947,86294,78144,41558,967,680,904,84,106,3977901
2015/11/12 14:00:18,107596,87094,79397,41758,967,683,909,84,106,3980217
2015/11/12 14:22:23,107501,86694,79477,42343,968,684,913,84,106,3980429
2015/11/12 15:04:13,107003,85992,80207,42923,968,685,917,86,106,3991087
2015/11/12 16:12:18,106309,84745,79350,42878,969,689,911,84,106,3991575
2015/11/12 17:16:15,106723,85339,80098,42878,969,690,911,84,106,3991815
2015/11/12 18:08:56,106679,85439,80098,42878,969,690,911,84,106,3991835
2015/11/12 19:18:11,106572,85639,80064,42878,969,691,911,84,106,3991875
2015/11/12 20:00:51,107135,86433,81032,43028,969,692,911,84,106,3992095
2015/11/12 21:27:20,107006,86633,80957,43028,969,694,911,84,106,3992135
2015/11/12 22:12:32,106953,86733,80942,43028,969,695,911,84,106,3992155
2015/11/13 08:25:21,106223,85912,81716,42622,969,698,911,87,107,4007815
2015/11/13 11:03:48,106981,85987,82248,43492,969,700,912,87,107,4008335
2015/11/13 13:14:46,106776,86195,82655,42832,970,700,912,87,107,4008764
2015/11/13 14:12:09,107454,86370,83022,42912,970,700,913,87,107,4008924
2015/11/13 15:23:13,106884,86472,83417,42232,970,701,914,87,107,4009326
2015/11/13 16:22:14,106855,86572,83445,42232,970,701,914,87,107,4009346
2015/11/13 18:15:20,107277,87192,84184,42262,970,704,914,87,107,4009586
2015/11/13 19:00:08,107063,86300,83594,42792,972,711,911,86,107,4010904
2015/11/13 20:04:06,107601,86922,84692,42962,973,713,914,86,107,4011542
2015/11/13 21:57:52,107539,87122,84738,42962,973,714,914,86,107,4011582
2015/11/13 22:22:03,107507,87222,84761,42962,973,714,914,86,107,4011602
2015/11/13 23:26:44,107921,87812,85512,42962,973,715,914,86,107,4011842
2015/11/14 00:07:55,107861,88012,85566,42962,973,716,914,86,107,4011882
2015/11/14 11:44:01,107330,87818,85256,42758,973,717,914,86,107,4015202
2015/11/14 12:01:24,107781,87688,85524,43528,973,720,915,86,107,4015917
2015/11/15 08:54:04,108393,86833,84719,44318,976,724,912,85,107,4016497
2015/11/15 13:32:18,108049,86462,84719,44318,976,724,912,85,107,4016497
2015/11/15 19:32:19,107923,86214,87304,44602,982,745,919,83,107,4029230
2015/11/15 21:36:31,108729,86502,87932,44702,984,745,921,83,107,4029440
2015/11/15 21:54:02,106123,83243,83562,43776,979,731,909,83,107,4025333
2015/11/15 22:00:32,106930,84086,83932,44196,980,732,912,83,107,4025493
2015/11/15 23:24:36,106948,84107,83994,44261,980,733,913,83,107,4025549
2015/11/16 00:05:12,107669,84283,84505,44587,980,735,913,83,107,4026310
2015/11/16 01:02:18,107229,84343,84873,44407,980,736,913,83,107,4027114
2015/11/16 02:17:36,107113,84543,84822,44407,980,737,913,83,107,4027154
2015/11/16 03:05:01,107715,84963,85387,44557,980,738,913,83,107,4027294
2015/11/16 04:14:13,107666,85063,85377,44557,980,739,913,83,107,4027314
2015/11/16 05:01:20,107540,85384,86042,44322,981,741,916,83,107,4027979
2015/11/16 06:02:15,108168,85528,86788,44522,981,743,918,83,107,4028606
2015/11/16 07:01:03,108169,85526,86808,44552,981,745,918,83,107,4028676
2015/11/16 08:02:31,107978,86146,87281,44602,982,745,919,83,107,4029145
2015/11/16 19:57:13,108083,86374,86585,44952,986,749,916,82,107,4029560
2015/11/16 20:14:56,108933,86784,87290,45602,986,749,918,83,107,4029800
2015/11/16 21:03:31,108612,85500,86365,45332,989,752,915,82,107,4030164
2015/11/18 20:10:32,111779,87873,90325,46587,991,765,925,83,107,4037854
2015/11/18 20:32:51,112378,88428,91597,46717,992,765,928,83,107,4038349
2015/11/18 20:35:44,112378,88428,91597,46717,992,765,928,83,107,4038349
2015/11/18 21:06:48,112359,88428,91597,46717,992,765,928,83,107,4038349
2015/11/19 06:30:46,112502,88584,91643,46817,992,768,930,83,107,4038845
2015/11/19 07:14:11,113047,88893,92486,46972,994,768,935,84,107,4039285
2015/11/19 19:22:08,112949,88074,91598,47062,995,770,930,83,107,4039285
2015/11/19 20:12:42,113482,88690,92347,47017,995,771,930,83,107,4039605
2015/11/19 21:14:35,113216,88409,92427,46867,996,771,930,83,107,4039745
2015/11/19 21:16:47,113216,88409,92427,46867,996,771,930,83,107,4039745
2015/11/19 22:04:50,112512,86850,91303,46139,998,772,926,82,107,4040645
2015/11/19 23:00:07,111533,85751,92072,45559,999,768,930,82,107,4042230
2015/11/20 06:30:07,110485,85198,91748,45519,999,761,930,82,107,4042966
2015/11/20 07:01:15,109538,84691,91541,45464,999,749,930,82,107,4044022
2015/11/20 16:32:57,109484,84791,91520,45464,999,749,930,82,107,4044042
2015/11/20 17:17:38,109180,84832,91468,45399,999,746,930,82,107,4044549
2015/11/20 18:24:05,108912,84678,91478,45359,999,747,931,82,107,4045274
2015/11/20 19:02:44,108494,84866,91188,45534,1000,742,934,82,107,4045989
2015/11/20 20:03:55,107599,84066,91106,44994,1001,742,934,82,107,4047519
2015/11/20 20:18:47,107431,83878,91106,44819,1001,742,934,82,107,4047539
2015/11/20 21:01:38,105871,83087,90122,44594,1001,738,934,82,107,4050651
2015/11/20 21:03:03,105359,82750,90152,44479,1001,739,934,82,107,4050671
2015/11/20 22:01:10,104057,82054,89651,44079,1001,732,934,82,107,4052821
2015/11/21 08:39:51,102909,81125,89037,44259,1003,737,931,81,107,4054190
2015/11/21 09:04:39,102057,80712,88567,44079,1003,734,931,81,107,4056340
2015/11/21 10:12:29,98417,78382,86963,43279,1003,722,931,85,107,4061537
2015/11/21 11:09:43,95238,75932,86133,42439,1003,710,931,85,107,4066837
2015/11/21 13:40:08,94621,75544,86060,42269,1003,710,931,85,107,4066857
2015/11/21 14:11:22,94696,75844,86081,42289,1003,710,931,85,107,4066917
2015/11/21 16:10:38,94642,75944,86060,42289,1003,710,931,85,107,4066937
2015/11/21 16:16:31,94642,75944,86060,42289,1003,710,931,85,107,4066937
2015/11/21 16:33:54,94783,76244,86110,42309,1003,711,931,85,107,4066997
2015/11/23 17:35:16,80848,67443,77768,39879,1009,671,938,84,107,4087625
2015/11/23 18:00:18,80770,67401,77818,39674,1009,672,938,84,107,4087780
2015/11/23 19:10:32,78643,65827,75801,39494,1011,664,935,84,107,4090794
2015/11/24 19:30:23,53250,49897,63388,31049,1017,592,785,13,107,4128298
2015/11/24 20:02:12,54032,51217,64535,31619,1018,592,790,13,107,4128358
2015/11/24 21:00:25,53962,51261,64692,31394,1018,593,791,13,107,4128888
2015/11/24 22:01:05,53862,51176,65027,31634,1018,595,792,13,107,4135513
2015/11/24 23:07:41,53728,51206,65016,31899,1018,596,792,13,107,4136778
2015/11/25 00:06:37,51631,50353,63193,31554,1018,586,792,13,107,4140738
2015/11/25 16:39:35,44236,44599,59987,30379,1019,558,798,14,107,4154401
2015/11/25 17:00:14,44562,44248,59330,30614,1021,561,793,12,107,4154756
2015/11/25 17:31:27,44675,44433,59691,30864,1022,561,796,12,107,4155556
2015/11/25 18:11:18,44501,44324,59694,30864,1022,561,796,12,107,4156896
2015/11/25 19:11:38,42047,42471,58789,30264,1022,551,796,12,107,4160086
2015/11/25 20:27:29,42516,43206,58753,30284,1022,552,796,12,107,4160256
2015/11/25 21:13:51,42436,43406,58751,30284,1022,552,796,12,107,4160296
2015/11/25 22:21:16,43045,44257,59053,30299,1022,552,796,12,107,4160526
2015/11/25 23:07:11,43148,44657,59097,30319,1022,553,796,12,107,4160606
2015/11/26 00:07:54,43109,44757,59096,30319,1022,554,796,12,107,4160626
2015/11/26 07:57:06,41288,42712,56864,29504,1025,546,795,12,107,4165153
2015/11/26 08:10:13,41288,42712,56864,29504,1025,546,795,12,107,4166203
2015/11/26 10:49:13,39911,41548,56346,29264,1025,542,796,12,107,4167253
2015/11/26 11:30:30,41185,42059,56739,29684,1025,543,797,12,107,4167583
2015/11/26 12:00:01,41010,41982,56665,29684,1025,542,797,12,107,4168403
2015/11/26 13:14:40,40506,41692,56651,29549,1025,542,797,12,107,4169473
2015/11/26 14:10:13,38909,41081,55166,29159,1026,527,798,12,107,4173788
2015/11/26 15:08:13,36107,39571,52995,28610,1026,508,799,12,107,4177238
2015/11/26 17:41:07,35389,39091,52496,28485,1026,505,799,12,107,4177238
2015/11/26 18:28:02,35970,39626,52516,28505,1026,505,799,12,107,4177368
2015/11/26 19:12:14,34901,38837,52373,28210,1026,501,799,12,107,4180803
2015/11/26 19:24:24,34604,38905,52435,28220,1026,494,799,12,107,4181543
2015/11/26 20:02:59,33007,37739,51826,27945,1026,484,799,12,107,4184623
2015/11/26 21:11:02,33035,37894,51743,27855,1026,483,799,12,107,4184773
2015/11/27 08:14:44,29411,35429,49496,26687,1027,463,799,12,107,4194330
2015/11/27 09:10:52,29688,35836,49952,27376,1027,465,801,12,107,4194670
2015/11/27 10:36:45,30224,35912,50280,27676,1027,467,801,12,107,4194910
2015/11/27 11:10:28,30177,36267,50054,27611,1027,467,803,12,107,4197335
2015/11/27 12:04:03,29852,36016,50161,27721,1027,469,803,12,107,4197335
2015/11/27 12:11:07,29826,36116,50191,27721,1027,470,803,12,107,4197355
2015/11/27 13:23:49,29495,36015,50036,27706,1027,464,804,12,107,4199495
2015/11/27 14:10:55,29142,35903,49447,27586,1027,460,804,12,107,4200600
2015/11/27 14:52:10,28871,35810,49666,27666,1028,458,805,12,107,4201600
2015/11/27 15:01:53,28843,35910,49696,27666,1028,459,805,12,107,4201935
2015/11/27 16:03:07,27851,35378,48616,27277,1028,450,809,12,107,4203675
2015/11/27 17:20:39,26890,34880,47932,27087,1028,442,809,12,107,4204585
2015/11/27 18:05:41,27154,34889,47762,27152,1029,443,809,12,107,4204625
2015/11/27 19:11:11,26882,33339,46684,26709,1030,442,806,11,107,4205510
2015/11/27 22:23:58,25899,32497,46266,26589,1030,436,806,11,107,4211695
2015/11/27 23:31:14,26786,32709,46562,26631,1030,436,806,11,107,4211855
2015/11/28 14:15:54,19570,25858,40344,25296,1033,394,803,9,107,4227042
2015/11/28 15:00:50,20301,26123,40842,25461,1034,394,805,9,107,4227162
2015/11/28 16:10:54,20160,26266,40872,25249,1034,396,806,9,107,4228443
2015/11/28 17:12:20,17670,24504,39587,24655,1034,385,806,9,107,4231593
2015/11/28 22:09:06,18127,24418,39719,24589,1034,383,806,9,107,4232783
2015/11/28 22:34:58,18427,24441,40347,24602,1034,382,806,9,107,4234168
2015/11/28 22:36:15,18430,24444,40347,24603,1034,382,806,9,107,4234168
2015/11/28 23:08:35,17272,23953,39167,24388,1034,374,806,9,107,4236408
2015/11/29 00:05:00,15882,23016,38857,23947,1035,367,809,9,107,4238504
2015/11/30 07:48:11,21712,21809,38832,25093,1040,369,817,14,107,4254888
2015/11/30 08:00:09,23003,22077,39032,25507,1041,373,820,14,107,4255368
2015/11/30 09:00:02,20972,20503,37462,25082,1043,368,823,14,107,4260079
2015/11/30 10:12:10,20685,19880,37491,25116,1043,362,824,14,107,4263469
2015/11/30 14:10:05,16877,17306,35636,24085,1043,343,824,14,107,4270974
2015/11/30 15:00:41,16476,17069,35224,24057,1043,338,826,15,107,4275304
2015/11/30 16:21:54,14618,15739,34218,23689,1043,333,826,15,107,4278454
2015/11/30 17:50:02,13676,15144,33744,23393,1043,328,826,15,107,4279544
2015/11/30 20:39:30,14259,15662,33744,23450,1043,328,826,15,107,4279634
2015/11/30 21:04:04,15014,16533,34064,23628,1043,328,826,15,107,4280814
2015/11/30 22:10:21,13496,15342,33650,23295,1044,320,828,15,107,4282879
2015/11/30 23:00:52,12367,14215,33458,22822,1044,317,828,15,107,4285349
2015/12/01 00:01:32,12399,14339,33294,22717,1044,314,829,15,107,4287544
2015/12/01 01:11:51,11363,14014,32091,22501,1044,308,829,15,107,4287544
2015/12/01 02:08:59,10997,13775,31997,22410,1044,306,829,15,107,4289294
2015/12/01 02:11:18,10529,13254,31997,22185,1044,306,829,15,107,4289294
2015/12/01 09:30:23,11228,13470,30141,22127,1047,307,825,14,107,4289994
2015/12/01 10:02:20,11002,13278,30129,22062,1047,306,826,14,107,4291484
2015/12/01 13:31:48,11813,14349,30859,22507,1050,301,833,14,107,4293524
2015/12/01 14:02:51,11822,14382,30812,22518,1050,301,833,14,107,4293524
2015/12/01 15:58:23,12457,15235,30884,22576,1050,301,833,14,107,4293694
2015/12/01 16:00:25,12732,15838,31414,22877,1050,302,836,14,107,4293714
2015/12/01 17:02:07,12041,14863,31179,22557,1050,287,836,14,107,4296994
2015/12/01 18:05:30,11827,14617,31186,22555,1050,282,837,14,107,4297874
2015/12/01 19:09:35,11208,13841,30531,22427,1050,271,837,14,107,4300214
2015/12/01 20:05:31,10407,12883,30022,22295,1050,260,837,14,107,4303119
2015/12/02 08:20:43,10493,12695,29515,21820,1051,249,839,15,107,4305924
2015/12/02 09:03:19,9812,12198,28416,20690,1054,247,838,13,107,4307344
2015/12/02 09:31:31,10008,12425,28436,20719,1054,247,838,13,107,4307384
2015/12/02 10:03:22,9254,11772,28228,20390,1054,243,841,13,107,4309484
2015/12/02 11:00:10,8813,10807,28072,19819,1054,231,846,13,107,4311679
2015/12/02 14:25:08,5772,7084,26375,17902,1054,201,846,13,107,4318084
2015/12/02 15:05:11,5214,6737,26242,17720,1054,199,847,13,107,4319779
2015/12/02 16:03:53,5606,5465,26930,17300,1054,195,847,16,107,4325864
2015/12/02 17:03:44,7880,5209,26990,17320,1054,195,847,16,107,4326336
2015/12/02 18:24:50,9876,5307,27068,17367,1054,195,847,16,107,4326792
2015/12/03 13:07:43,10856,4903,26906,15786,1058,183,848,15,107,4333072
2015/12/03 14:28:10,11007,5384,26987,15833,1058,185,848,15,107,4333152
2015/12/03 15:00:10,11592,5477,27342,15719,1058,186,848,15,107,4333432
2015/12/03 16:04:44,11513,5800,27680,15780,1058,187,849,15,107,4333692
2015/12/03 17:05:15,11493,6124,27648,15820,1058,188,849,15,107,4334038
2015/12/03 18:00:08,12591,6473,28016,16259,1058,189,851,16,107,4334285
2015/12/03 19:06:08,11552,5525,27764,15691,1058,185,851,16,107,4336882
2015/12/04 08:39:56,11451,4265,26932,14197,1062,173,853,15,107,4341952
2015/12/04 09:03:25,11591,4555,27006,14220,1062,174,853,15,107,4342162
2015/12/04 10:10:15,11840,4963,27195,14292,1062,174,854,15,107,4347507
2015/12/04 11:39:12,11996,5453,27276,14342,1062,175,854,15,107,4347587
2015/12/04 12:09:18,12559,6126,27317,14372,1062,175,854,15,107,4347737
2015/12/04 13:08:27,12679,6683,27620,14541,1062,177,854,15,107,4347777
2015/12/04 14:00:03,13228,7480,27647,14579,1062,178,854,15,107,4347947
2015/12/04 15:15:02,13068,7563,27696,14589,1062,179,855,15,107,4348283
2015/12/04 16:15:07,13045,7823,27702,14609,1062,180,855,15,107,4348323
2015/12/04 17:07:25,13586,8617,27716,14646,1062,181,855,15,107,4348493
2015/12/04 18:25:06,13741,9077,27758,14692,1062,182,855,15,107,4348635
2015/12/04 19:09:41,14142,9669,27818,14707,1062,183,855,15,107,4348765
2015/12/04 20:14:52,14313,10035,27799,14749,1062,184,855,15,107,4348825
2015/12/05 08:02:57,16233,10355,27386,15427,1065,189,850,13,107,4352565
2015/12/05 11:12:53,16386,10644,27500,15490,1065,190,850,13,107,4352585
2015/12/05 11:30:47,17012,11304,27680,15626,1066,194,853,13,107,4355575
2015/12/05 11:36:41,16960,11234,27680,15618,1066,194,853,13,107,4355725
2015/12/05 12:36:04,16960,11294,27565,15638,1066,194,853,13,107,4355725
2015/12/05 12:40:06,16935,11397,27595,15639,1066,194,853,13,107,4355820
2015/12/05 13:05:33,17036,11504,27615,15652,1066,194,853,13,107,4355980
2015/12/05 14:10:53,17418,12121,27602,15674,1066,195,853,13,107,4356110
2015/12/05 15:26:31,17427,12488,27957,15859,1066,195,854,13,107,4356490
2015/12/05 15:54:25,17549,12818,27911,15889,1066,195,854,13,107,4356550
2015/12/05 16:03:35,17530,12927,27941,15892,1066,196,854,13,107,4356570
2015/12/05 17:15:20,17944,13550,27974,15916,1066,198,854,13,107,4356700
2015/12/05 18:23:43,18110,14016,28028,15958,1066,199,854,13,107,4356780
2015/12/05 19:23:19,18671,14827,28059,15998,1066,200,854,13,107,4356950
2015/12/05 20:02:40,18752,14792,29697,17111,1066,202,859,18,107,4361861
2015/12/06 11:47:35,21069,17246,30737,18054,1070,215,863,18,107,4380931
2015/12/06 12:04:05,21436,17653,30904,18060,1070,216,863,18,107,4384477
2015/12/06 13:19:47,20876,17017,30992,19313,1070,218,868,20,107,4392624
2015/12/06 14:09:41,21006,17468,31010,19350,1070,219,868,20,107,4392704
2015/12/06 15:00:30,21099,17579,31010,19307,1070,220,869,20,107,4393224
2015/12/06 16:06:36,19235,16187,29726,18569,1070,203,869,20,107,4396679
2015/12/06 17:04:01,17508,14703,28312,17598,1070,183,869,20,107,4399674
2015/12/06 18:00:42,16906,14037,28054,17332,1070,180,869,20,107,4400414
2015/12/06 19:01:45,17435,14944,28114,17372,1070,182,869,20,107,4400604
2015/12/06 19:36:34,16452,14220,27341,16814,1070,172,869,20,107,4401829
2015/12/07 13:10:38,14657,9592,24923,16483,1074,123,868,18,107,4414589
2015/12/07 14:06:14,13855,8810,24596,16301,1074,110,868,18,107,4416899
2015/12/07 15:00:07,13483,8308,24630,16139,1074,104,869,18,107,4419474
2015/12/07 16:00:42,12092,6573,23999,15969,1074,86,869,18,107,4422484
2015/12/07 17:04:55,11445,5959,23779,15654,1074,77,870,18,107,4425334
2015/12/07 18:21:23,10502,5144,23179,15195,1074,68,870,18,107,4426699
2015/12/07 19:00:07,9340,4483,22528,14868,1074,59,872,18,107,4429409
2015/12/07 20:05:11,7706,2716,21530,13934,1076,36,877,18,107,4432389
2015/12/07 21:09:49,6229,1124,21254,13051,1076,27,877,18,107,4435854
2015/12/07 21:50:08,5570,259,20895,12439,1076,20,877,18,107,4437799
2015/12/07 22:02:12,6036,103,20889,12443,1076,22,877,19,107,4438039
2015/12/08 16:32:36,7395,1201,20975,12343,1079,29,875,16,107,4443394
2015/12/08 16:53:19,7782,1860,21180,12580,1079,32,875,16,107,4443574
2015/12/08 17:01:36,7657,1662,21189,12553,1079,32,875,16,107,4443814
2015/12/08 18:15:50,8002,1683,21664,12608,1079,35,877,16,107,4444034
2015/12/08 19:01:27,8439,2628,22249,12943,1079,35,880,16,107,4444114
2015/12/08 20:03:13,8798,3361,22658,13304,1080,36,881,16,107,4444679
2015/12/08 20:53:19,9024,3706,22915,13515,1080,37,882,16,107,4448339
2015/12/08 21:07:53,9005,3815,22960,13520,1080,37,882,16,107,4448404
2015/12/09 09:13:16,10622,4335,23709,14470,1084,43,880,14,107,4450429
2015/12/09 09:27:23,10631,4480,23766,14505,1084,45,880,14,107,4450449
2015/12/09 10:06:37,10776,4679,24042,14588,1084,46,882,14,107,4457705
2015/12/09 15:26:24,8988,5814,26902,14570,1085,50,900,20,107,4479965
2015/12/09 15:32:34,9466,5920,26938,14872,1085,50,900,23,107,4479985
2015/12/09 16:08:09,9514,5978,27337,14764,1085,54,900,27,107,4482473
2015/12/09 17:10:08,9580,6745,27660,14805,1085,56,900,27,107,4482603
2015/12/09 18:38:32,9702,7232,27594,14854,1085,58,900,27,107,4482683
2015/12/09 19:08:12,9694,7362,27607,14864,1085,59,900,27,107,4482703
2015/12/09 20:07:34,3756,1126,20941,11904,1085,60,880,27,107,4482833
2015/12/09 21:17:41,3908,1595,21035,11947,1085,61,880,27,107,4482913
2015/12/09 22:01:52,3829,1770,21135,11962,1085,62,880,27,107,4483220
2015/12/10 07:54:00,5250,3620,22249,12787,1085,65,881,27,107,4483903
2015/12/10 09:17:06,5273,3801,22305,12814,1085,65,881,27,107,4483923
2015/12/10 10:10:10,5341,4069,22301,12802,1085,65,881,27,107,4484083
2015/12/10 11:07:56,5122,4417,22818,12681,1086,66,881,27,107,4484343
2015/12/10 12:02:02,5470,4165,22533,12844,1088,70,879,25,107,4484780
2015/12/10 13:04:59,5572,4383,22896,13215,1088,73,880,25,107,4486716
2015/12/10 15:34:12,6285,5627,23711,13835,1088,74,882,26,107,4486876
